,Name,Material,Color,Price,URL,Image,Brand_name,Description,Category
76,The Mikey | Black Beauty,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['black beauty'],"('USD', '158')",https://www.boyish.com/products/the-mikey-black-beauty,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faedb0aa15b395faedb0aa16f1.625732955faedb0aa16f1.jpg?v=1610312689,Boyish Jeans,"['Cool with an edge. The Mikey is a high rise comfort stretch wide leg jean. It comes in a solid black eco wash and hits at ankle length. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 28""Leg Opening: 19""Button Fly']",['jeans']
77,The Mikey | The Lady Vanishes,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['the lady vanishes'],"('USD', '158')",https://www.boyish.com/products/the-mikey-the-lady-vanishes,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faed8995546025faed89955599.057776065faed89955599.jpg?v=1614732190,Boyish Jeans,['High-Rise Comfort Stretch Wide Leg'],['jeans']
78,The Zachary | Black Beauty,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['black beauty'],"('USD', '158')",https://www.boyish.com/products/the-zachary-black-beauty,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5fad7d2574d9825fad7d2574f23.323163965fad7d2574f23.jpg?v=1613777571,Boyish Jeans,"['A little give and take. The Zachary is a high rise comfort stretch skinny jean in a perfect solid black wash. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 29""Leg Opening: 11 1/2""Zipper\xa0Fly']",['jeans']
79,The Ziggy | Footloose,"{'OCS Certified Organic Cotton': '17%', 'GRS Certified Recycled Cotton': '43%', 'Refibra ™ X Tencel ™ Lyocell': '40%'}",['footloose'],"('USD', '168')",https://www.boyish.com/products/the-ziggy-footloose,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5fac908ed9d0855fac908ed9e1f.611814045fac908ed9e1f.jpg?v=1614731052,Boyish Jeans,"['Forever Boyish. The Ziggy is a high waisted relaxed straight jean giving an edge to your ethical fashion collection. It comes in a medium dark super eco wash and looks great paired with both sneakers and heels. These upcycled jeans include GRS certified recycled cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste jean will be your new favorite second skin.\nFront Rise: 12 1/2""Inseam: 32""Leg Opening: 18""Button Fly']",['jeans']
80,The Casey | Toxic Avenger,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['toxic avenger'],"('USD', '168')",https://www.boyish.com/products/the-casey-toxic-avenger,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faf1023ded4f45faf1023dee84.070313555faf1023dee84.jpg?v=1610669420,Boyish Jeans,"['Perfectly imperfect. The Casey is a twist on your favorite vintage jeans. This high waisted rigid straight jean has a relaxed fit and an asymmetrical fly and comes in a marbled black eco wash.\nThese upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""\xa0Inseam: 32""\xa0Leg Opening: 14 1/2""Button Fly']",['jeans']
81,The Charley | Black Beauty,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['black beauty'],"('USD', '188')",https://www.boyish.com/products/the-charley-black-beauty,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faf0dae25a7c85faf0dae25c10.626462195faf0dae25c10.jpg?v=1614732314,Boyish Jeans,"['Back in time. Here is our take on rigid high waisted wide leg jeans. The Charley comes in a solid black eco wash with a raw hem and exposed fly buttons.\nThese upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 12 3/4""Inseam: 30""Leg Opening: 21""Button Fly']",['jeans']
82,The Tommy | Fatal Attraction,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['fatal attraction'],"('USD', '168')",https://www.boyish.com/products/the-tommy-fatal-attraction,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5fad8dfe8086825fad8dfe809c8.223918185fad8dfe809c8.jpg?v=1614732267,Boyish Jeans,"['Classic straight leg. The Tommy in Fatal Attraction is a high waisted rigid straight jean in a vintage black wash with raw hem and knee destruction. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 10 3/4""Inseam: 27""Leg Opening: 14 1/2""Button Fly']",['jeans']
83,The Landon | Steel Magnolia,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['steel magnolia'],"('USD', '188')",https://www.boyish.com/products/the-landon-steel-magnolia,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faee1aae5cc025faee1aae5d73.599068205faee1aae5d73.jpg?v=1611103933,Boyish Jeans,"['Take on a classic Denim Jacket with a feminine touch. The Landon is a cropped jacket with pointed collar and puff sleeves. We\'re all about details and added novelty buttons, chest pockets and pleats on the cuff. Made with GRS certified recycled cotton.\nFront High Point Shoulder: 18\xa01/2""\xa0Sweep: 34""']",['']
84,The Dempsey | Mirror,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['mirror'],"('USD', '158')",https://www.boyish.com/products/the-dempsey-mirror,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheDempsey-Mirror-Front.jpg?v=1583910812,Boyish Jeans,"['90\'s classic. The Dempsey is a high waisted comfort stretch straight leg jean. The outseam details on this jean will remind you of your favorite vintage denim. It comes in a medium dark eco wash.\nThis jean includes organic cotton that is\xa0OCS certified, and\xa0Tencel™ Lyocell,\xa0a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact reducing its carbon footprint and water usage.\nFront Rise: 11 1/2""Leg Opening: 15""Inseam: 29""Button\xa0Fly']",['jeans']
85,The Dempsey | Big Sleep,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['big sleep'],"('USD', '158')",https://www.boyish.com/products/the-dempsey-big-sleep,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheDempsey-BigSleep-Front.jpg?v=1614731348,Boyish Jeans,"['90\'s classic. The Dempsey is a high waisted comfort stretch straight leg jean. The outseam details on this jean will remind you of your favorite vintage denim. It comes in a super light eco wash.\nThese upcycled jeans in a medium light indigo wash include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/2""Leg Opening: 15""Inseam: 29""Button\xa0Fly']",['jeans']
86,The Lauper | Off White,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['off white'],"('USD', '98')",https://www.boyish.com/products/the-lauper-off-white,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faee13f983d005faee13f98509.831948905faee13f98509.jpg?v=1614731887,Boyish Jeans,['Puff-Sleeve Knit Mini Dress'],['dresses']
87,The Troy | Willow,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['willow'],"('USD', '188')",https://www.boyish.com/products/the-troy-willow,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/THE-TROY_WILLOW_F_2x_tiny.jpg?v=1614732118,Boyish Jeans,"['Utility vibes with an edge. The Troy has a pointed collar, novelty buttons, and cool functional cargo pockets on the sides. Versatile style that will be your new favorite piece from your closet. This coverall in a forest green wash is made with GRS certified recycled cotton, reducing its carbon footprint and water usage.\nHips to Crotch: 30""\xa0Inseam: 27""']",['jumpsuits']
88,The Zachary | Secret Garden,"{'OCS Certified Organic Cotton': '50%', 'Refibra™ x Tencel™ Lyocell': '47%', 'Natural Rubber Fiber': '3%'}",['secret garden'],"('USD', '158')",https://www.boyish.com/products/the-zachary-secret-garden,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheZachary-SecretGarden-Front.jpg?v=1606114411,Boyish Jeans,"['A little give and take.\xa0The Zachary is a high rise super stretch skinny jean in a medium indigo wash with destruction. These upcycled jeans include OCS Certified Organic Cotton, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage. This special fabric also includes 3% of a natural rubber fiber, making these jeans completely plant-based and great for Mama Earth.\nFront Rise: 11 1/4""\xa0Inseam: 27""\xa0Leg Opening: 11 1/2""Zipper Fly']",['jeans']
89,The Lauper | Black,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['black'],"('USD', '98')",https://www.boyish.com/products/the-lauper-black,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faee13f2aab085faee13f2ab93.861919745faee13f2ab93.jpg?v=1611953243,Boyish Jeans,"['Your new fave Fall dress. The Lauper mini dress has a crew neck, fitted silhouette, long puffed sleeves, and cute elegant cuffs. It includes OCS certified organic cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste dress will be your new favorite second skin.\nFront HPS to Hem: 34""Sweep: 37""']",['dresses']
90,The Charley | Space Odyssey,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['space odyssey'],"('USD', '188')",https://www.boyish.com/products/the-charley-space-odyssey,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheCharley-SpaceOdyssey-Front.jpg?v=1602819592,Boyish Jeans,"['Back in time. Here is our take on rigid high waisted wide leg jeans. The Charley comes in a black eco wash with a raw hem.\nThese upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 12 3/4""Inseam: 30""Leg Opening: 21""Button Fly']",['jeans']
91,The Emmett | Moonfleet,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['moonfleet'],"('USD', '158')",https://www.boyish.com/products/the-emmett-moonfleet,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheEmmett-Moonfleet-Front.jpg?v=1602215234,Boyish Jeans,"['Blending retro vibes with a modern update.\nThe Emmet is a mini dress with pointed collar, long puff sleeves and utility details. Fitted at the natural waistline this sustainable dress in black wash is made with environmentally conscious fabrics including OCS Certified Organic Cotton, and Tencel™ Lyocell.\nTencel™ Lyocell is a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront HPS to Hem: 34""Sweep: 41""']",['dresses']
92,The Maxwell | Willow,"{'OCS Certified Organic Cotton': '75%', 'Tencel ™ Lyocell': '25%'}",['willow'],"('USD', '298')",https://www.boyish.com/products/the-maxwell-willow,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheMaxwell-Willow-Front.jpg?v=1602215346,Boyish Jeans,"['Classic Boyish Trench. The Maxwell has signature tailored details including notched lapels, raglan sleeves and hits at mid-calf length. This piece has a double-breasted button front closure and comes with a detachable belt to cinch your waist.\xa0 \nThis upcycled garment includes OCS certified organic cotton , and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront High Point Shoulder to Hem:\xa047"" Sweep: 50""']",['jackets']
93,The Mikey | Moonfleet,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['moonfleet'],"('USD', '158')",https://www.boyish.com/products/the-mikey-moonfleet,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheMikey-Moonfleet-Front.jpg?v=1602215492,Boyish Jeans,"['Cool with an edge. The Mikey is a high rise comfort stretch wide leg jean. It comes in a black eco wash with minimal destruction and an exposed button fly. These upcycled jeans include OCS Certified Organic Cotton, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4"" Inseam: 28"" Leg Opening: 19""Button Fly']",['jeans']
94,The Emmett | Mirror,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['mirror'],"('USD', '158')",https://www.boyish.com/products/the-emmett-mirror,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheEmmet-Mirror-Front-Close.jpg?v=1601021854,Boyish Jeans,"['Blending retro vibes with a modern sustainable update. The Emmett is a mini dress with pointed collar, long puff sleeves and utility details. Fitted at the natural waistline, this sustainable dress in a medium dark wash is made with environmentally conscious fabrics including organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage and elastane.\nFront HPS to Hem: 34""Sweep: 41""']",['dresses']
95,The Toby | Space Odyssey,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['space odyssey'],"('USD', '168')",https://www.boyish.com/products/the-toby-space-odyssey,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheToby-SpaceOdyssey-Front.jpg?v=1614731085,Boyish Jeans,"['Epitomizing the 90\'s. The Toby jean in Space Odyssey resembles your favorite vintage high waisted jeans with a relaxed tapered fit and Boyish flare. These upcycled jeans in a black wash include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 12 1/2""\xa0Inseam: 29""\xa0Leg Opening: 14""Button Fly']",['jeans']
96,The Landon | Space Odyssey,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['space odyssey'],"('USD', '188')",https://www.boyish.com/products/the-landon-space-odyssey,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheLandon-SpaceOdyssey-Front.jpg?v=1614627148,Boyish Jeans,"['Take on a classic Denim Jacket with a feminine touch. The Landon is a cropped jacket with pointed collar and puff sleeves. We\'re all about details and added novelty buttons, chest pockets and pleats on the cuff. Made with GRS certified recycled cotton.\nFront High Point Shoulder: 18\xa01/2""\xa0Sweep: 34""']",['']
97,The Charley | Rio Bravo,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['rio bravo'],"('USD', '188')",https://www.boyish.com/products/the-charley-rio-bravo,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheCharley-RioBravo-Front.jpg?v=1602819966,Boyish Jeans,"['Back in time. Here is our take on rigid high waisted wide leg jeans. The Charley comes in a medium light wash with a raw hem. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 13 3/4""Inseam: 30""Leg Opening: 21""Button Fly']",['jeans']
98,The Mikey | Short Circuit,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['short circuit'],"('USD', '158')",https://www.boyish.com/products/the-mikey-short-circuit,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheMikey-ShortCircuit-Front.jpg?v=1599791926,Boyish Jeans,"['Cool with an edge. The Mikey is a high rise comfort stretch wide leg jean. It is in a medium dark eco wash with destruction and a raw hem that hits at ankle length. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.Front Rise: 11 1/4""Inseam: 28""Leg Opening: 19""Button Fly']",['jeans']
99,The Billy | Toxic Avenger,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['toxic avenger'],"('USD', '168')",https://www.boyish.com/products/the-billy-toxic-avenger,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheBilly-ToxicAvenger-Front.jpg?v=1599788406,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a vintage marbled black eco wash. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 29""Leg Opening: 11 1/2""Button Fly']",['jeans']
100,The Troy | The Crowd,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['the crowd'],"('USD', '188')",https://www.boyish.com/products/the-troy-the-crowd,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheTroy-TheCrowd-Front.jpg?v=1599786903,Boyish Jeans,['Utility Coverall'],['jumpsuits']
101,The Westley | Pink Panther,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['pink panther'],"('USD', '188')",https://www.boyish.com/products/the-westley-pink-panther,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Westley-PinkPanther-Front.jpg?v=1596138087,Boyish Jeans,"['Ready for an adventure. The Westley is the perfect update to a vintage denim coverall in a 90s pink wash with safari pockets and short sleeves. This upcycled coverall includes recycled cotton, reducing its carbon footprint and reducing water usage.\nCenter Front:\xa027 1/2"" Inseam: 26""']",['jumpsuits']
102,The Tommy | Great Dictator,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['great dictator'],"('USD', '168')",https://www.boyish.com/products/the-tommy-great-dictator,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheTommy-GreatDictator-Front.jpg?v=1585286171,Boyish Jeans,"['Straight up versatile. The Tommy is a high waisted rigid straight jean in a medium light eco wash with destruction. These upcycled jeans include Tencel™ Lyocell reducing its carbon footprint and reducing water usage.\nFront Rise: 10 3/4""Inseam: 27""Leg Opening: 14 1/2""Button Fly']",['jeans']
103,The Sydney | The General,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['the general'],"('USD', '138')",https://www.boyish.com/products/the-sydney-the-general,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheSydney-TheGeneral-Front.jpg?v=1584069435,Boyish Jeans,"['Ready for an adventure. The Sydney dress includes safari pockets and short sleeves, perfect for Spring. It comes in a light indigo wash and includes recycled cotton, reducing its carbon footprint and water usage.\nLight Wash\nCenter Front: 31""\xa0Sweep: 43""']",['dresses']
104,The Casey | Gilda,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['gilda'],"('USD', '168')",https://www.boyish.com/products/the-casey-gilda,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheCasey-Gilda-Front.jpg?v=1583910112,Boyish Jeans,"['Perfectly imperfect. The Casey is a twist on your favorite vintage jeans. This high waisted rigid straight jean has a relaxed fit and an asymmetrical fly. It is in the perfect medium light indigo wash. This jean includes recycled cotton reducing its carbon footprint and reducing water usage.\nFront Rise: 11 1/4""Inseam: 32""Leg Opening: 14 1/2""Button Fly']",['jeans']
105,The Billy | Great Dictator,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['great dictator'],"('USD', '168')",https://www.boyish.com/products/the-billy-great-dictator,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheBilly-GreatDictator-Front.jpg?v=1583909978,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a medium light eco wash with knee and pocket destruction. This upcycled jean is made with recycled cotton reducing its carbon footprint and reducing water.\nFront Rise: 11 1/4""Inseam: 29""Leg Opening: 11 1/2""Button Fly']",['jeans']
106,The Mikey | Mirror,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['mirror'],"('USD', '158')",https://www.boyish.com/products/the-mikey-mirror,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheMikey-Mirror-Front.jpg?v=1582685616,Boyish Jeans,"['Cool with an edge. The Mikey is a high rise comfort stretch wide leg. It is in a medium eco wash with a hem that hits at ankle length. These upcycled jeans include recycled cotton reducing its carbon footprint and reducing water usage.\nFront Rise: 11 1/4"" Inseam: 28"" Leg Opening: 19""Button Fly']",['jeans']
107,The Parker | City Lights,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['city lights'],"('USD', '168')",https://www.boyish.com/products/the-parker-city-lights,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Parker-CityLights-Front.jpg?v=1593649264,Boyish Jeans,"['Totally 80s. The Parker is a high rise slim tapered jean with no back pockets. It comes in a clean medium dark eco wash. These upcycled jeans include recycled cotton reducing its carbon footprint and reducing water usage.\nDark Wash\nFront Rise: 11 1/4""\xa0Inseam: 28""Leg Opening: 12 1/2""Zipper\xa0Fly\n** Sale items are non-refundable // Exchange or store credit only **']",['']
108,The Toby | Gilda,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['gilda'],"('USD', '168')",https://www.boyish.com/products/the-toby-gilda,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Toby-Gilda-Front.jpg?v=1593649376,Boyish Jeans,"['Give me space. The Toby resembles your favorite vintage high waisted jeans with a relaxed tapered fit and boyish flare. They come in a medium light blue eco wash and include recycled cotton reducing its carbon footprint and water usage.\nMedium Light\xa0Wash\nFront Rise: 12 1/2""\xa0Inseam: 29""Leg Opening: 14""Button Fly']",['jeans']
109,The Jeffery | The Crowd,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['the crowd'],"('USD', '188')",https://www.boyish.com/products/the-jeffery-the-crowd,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Jeffery-TheCrowd-Front.jpg?v=1593649005,Boyish Jeans,['Safari Jacket'],['jackets']
110,The Harvey | The Crowd,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['the crowd'],"('USD', '188')",https://www.boyish.com/products/the-harvey-the-crowd,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheHarvey-TheCrowd-Front-Close.jpg?v=1581365077,Boyish Jeans,"['Born to be wild. The Harvey is inspired by your favorite vintage denim jacket. It is rigid and cropped with a raw hem and comes in a vintage khaki wash. This jacket includes recycled cotton reducing its carbon footprint and reducing water.\nVintage Khaki Wash\nFront High Point Shoulder: 20 1/2""\xa0Sweep: 41""\n** Sale items are non-refundable // Exchange or store credit only **']",['jackets']
111,The Brady | River Of No Return,"{'Cotton': '70%', 'Recycled Cotton 1%': '29%'}",['river of no return'],"('USD', '158')",https://www.boyish.com/products/the-brady-river-of-no-return,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Brady-RiverOfNoReturn-Front.jpg?v=1575667863,Boyish Jeans,"['The Brady is a high rise comfort stretch crop flare. It is in a vintage light ring spun eco wash with the destruction. This jean includes Recycled Cotton reducing its carbon footprint and reducing water usage.\nFront Rise: 11 1/2""Inseam: 27""Leg Opening: 17 1/2""Button Fly']",['jeans']
112,The Mikey | Zelig,"{'Cotton': '70%', 'Recycled Cotton 1%': '29%'}",['zelig'],"('USD', '158')",https://www.boyish.com/products/the-mikey-zelig,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Mikey-Zelig-Front.jpg?v=1574188812,Boyish Jeans,"['Cool with an edge. The Mikey is a high rise comfort stretch wide leg jean. It is in a dark stripe eco wash with a raw hem that hits at ankle length. These upcycled jeans\xa0 include recycled cotton reducing its carbon footprint and reducing water usage.\nFront Rise: 11"" Inseam: 28"" Leg Opening: 19""Button Fly']",['jeans']
113,The Zachary | Touch of Evil,"{'Cotton': '70%', 'Recycled Cotton': '28%', 'Elastane': '2%'}",['touch of evil'],"('USD', '158')",https://www.boyish.com/products/the-zachary-touch-of-evil,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Zachary-TouchOfEvil-F.jpg?v=1572392318,Boyish Jeans,"['A little give and take. The Zachary is a high rise comfort stretch ripped skinny jean in a vintage black wash. These upcycled jeans include recycled cotton reducing its carbon footprint and reducing water usage.\nVintage Black Wash With Destruction\nFront Rise: 11 1/2"" Inseam: 29"" Leg Opening: 11 1/2""Zipper Fly']",['jeans']
114,The Kai | Last Command,"{'Cotton': '70%', 'Recycled Cotton': '28%', 'Elastane': '2%'}",['last command'],"('USD', '158')",https://www.boyish.com/products/the-kai-last-command,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Kai-LastCommand-Front.jpg?v=1567633508,Boyish Jeans,[''],['pants']
115,The Darcy | They Made Me A Criminal,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['they made me a criminal'],"('USD', '168')",https://www.boyish.com/products/the-darcy-they-made-me-a-criminal,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Darcy-TheyMadeMeACriminal-Front.jpg?v=1566927470,Boyish Jeans,"['Iconic Birkin style. The Darcy is a high waisted rigid pop crop jean in a light indigo stripe with a raw hem. This sustainable denim includes recycled cotton reducing its carbon footprint and reducing water usage.\nLight Indigo Stripe\nFront Rise: 11 1/2""\xa0Inseam: 26""\xa0Leg Opening: 16 1/2""Button Fly\n** Sale items are non-refundable // Exchange or store credit only **']",['jeans']
116,The Avery | Vertigo,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['vertigo'],"('USD', '168')",https://www.boyish.com/products/the-avery-vertigo,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Avery-Vertigo-Front.jpg?v=1563408261,Boyish Jeans,"['It\'s all about details. The Avery is a high waisted rigid straight jean with ankle ties. It is in the perfect vintage white wash. This sustainable denim jean is made with recycled cotton reducing its carbon footprint and reducing water usage.\nFront Rise: 10 1/2"" Leg Opening: 14 1/2"" Inseam: 27""Button Fly\n* Sale items are non-refundable // Exchange or store credit only *']",['jeans']
117,The Tommy | Octopussy,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['octopussy'],"('USD', '168')",https://www.boyish.com/products/the-tommy-octopussy,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Tommy-Octopussy-Front.jpg?v=1568055495,Boyish Jeans,"['The Tommy is a high waisted rigid straight jean in a charcoal eco wash. This jean includes Recycled Cotton reducing its carbon footprint and reducing water.\nFront Rise: 10 1/2""Leg Opening: 14 1/2""Inseam: 26 1/2""\xa0Button Fly\n** Sale items are non-refundable // Exchange or store credit only **']",['jeans']
