Name,Material,Color,Price,URL,Image,Color:Image,Description
Made It T-Shirt,"['73% Nylon + 27% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['WHITE'],$88,https://www.thisisaday.com/collections/tops/products/made-it-t-shirt?variant=31287704649865,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'WHITE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Our take on the silk tee, crafted in our technical silk. It drapes well, but is also super breathable, sweat-wicking and easy to care for. Plus, it has built-in UV protection. Tuck it in, or don't — it'll always look sharp.\n\nPack it with the Crop It Up Pant for your next trip, but try it at the office tucked into our Turn It Up Pant as a chic work outfit.\nThis tee fits small, consider sizing up for a more relaxed fit.""]"
First Class T-Shirt,"['92% Recycled Polyester 8% Elastane\n100% vegan materials.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['BLACK'],$95,https://www.thisisaday.com/collections/blouses-tops/products/first-class-tee?variant=31287675027593,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A crew neck tee with side splits and a hig-low hem, inspired by our Made It + Essentialist tops, but crafted in our Super Satin, a luxe, stretchy blend with irresistible sheen, made with recycled fibers. (But unlike silk, our SuperSatin is vegan.) Machine-wash cold, and you'll be shimmering all season. Shine on.\nWe designed this as part of our Super Satin, luxe travel collection of designed for performance, with technical features like sweat-wicking, stretch, breathability, non-pilling and machine-washability. Pair with leggings or tuck it under Better Knit sweaters and you're ready for the long haul.""]"
Essentialist T-Shirt,"['90% LENZING™ Modal, 10% Elastane.\n100% vegan materials.\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],$95,https://www.thisisaday.com/collections/plant-life/products/essentialist-t-shirt?variant=33532646162569,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""An oversized tee with high side splits and a hi-low hem that'll become a star in your minimalist wardrobe. Made from our new super-soft, plant-based (beechwood trees!) modal from our friends at Lenzing.\n\nThis gem is part of our Plant Life collection — minimalist essentials made with beechwood fibers. Shop the whole collection of tanks, tees and turtlenecks here.""]"
Ease In Shorts,"['45% Linen, 23% LENZING™ Viscose + 32% Elastane\n100% vegan materials.\nThis fabric is naturally wrinkled + textured.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['COCONUT'],$135,https://www.thisisaday.com/collections/new-arrivals/products/ease-in-shorts?variant=34239627952265,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'COCONUT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Restocking mid September. \nLiving in shorts has never looked so effortless. Our Stretch Linen gives these A-line shorts an airy, soft feel with a cinched waistband so you still look polished. They’re the perfect length for bike rides and BBQs, fully double layered and they have pockets. Can’t take the heat? Just slip into these.\n\nWe designed this piece as part of our Summer Nights Capsule - a collection of versatile pieces designed to be mixed + matched for cool days and chill nights.\nAdjustable waist, size down for a more tailored look or up for a more oversized feel.']"
Snap To It Tank,"['73% Nylon, 27% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/blouses-tops/products/snap-to-it-tank?variant=31287784964233,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Made of our technical silk with an ultra-flattering fit that's both easy and elegant. Plus, snappable straps mean you can adjust your décolletage from day to night.\n\nWe designed this as part of our Carry On Capsule — it's everything you need for a carry-on trip, from tops and bottoms to an oh-so-versatile dress. Shop the whole collection here, and use code CARRYON for a deal on the whole collection.\nThis tank fits oversized, consider sizing down for a slimmer fit.""]"
Strategy Jacket,"['93% Recycled Polyester 7% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['OAT'],$245,https://www.thisisaday.com/collections/suiting-1/products/strategy-blazer?variant=31903045189769,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'OAT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A true classic with a relaxed fit and deep V-neckline. From brunch to the boardroom, it'll add polish to any look. Even better? It's wrinkle-resistant, breathable, and easy to care for...because it should be. This piece is a part of our All Day Suiting collection, the most comfortable, low-maintenance suiting around. \nTo get the *perfect* fit, we'll help you tailor your ADAY. Send a photo of your tailoring receipt to tailoring@thisisaday.com, and we'll send you a $15 gift card for your next ADAY purchase. (Please note: tailored items are not eligible for return.)\nThis tank fits oversized, consider sizing down for a slimmer fit.""]"
Take-Off Tank,"['92% Recycled Polyester 8% Elastane\n100% vegan materials.\n\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['ALMOND'],,https://www.thisisaday.com/collections/blouses-tops/products/take-off-tank?variant=31287676010633,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'ALMOND': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Inspired by the Snap To It Tank, the Take-Off is a flowy, elegant tank with slim straps and a scoop neck in Super Satin. Machine-wash cold, and you'll be shimmering all season. Shine on.\nThis tank fits small, consider sizing up for a more relaxed fit.""]"
Something Borrowed Shirt,"['73% Nylon*, 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/tall-edit/products/something-borrowed-shirt?variant=31288175886473,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""We took the classic button-down and made it a million times better and universally flattering. Crafted with our stretchy and soft technical silk, and finished with dolman sleeves, bonded detail, side-slits (hello, French tuck) and a relaxed silhouette. Plus, we double-lined the front so you can go braless. Now you see why it always sells out fast.\n\nWear it with the Easy Days Pant or dress it down with Layered Up Legging for a chic day of errands.\nThis shirt fits oversized, consider sizing down for a slimmer fit.\nDon't forget to pair with the Turn It Up Pant to complete your Monday Uniform.""]"
Over In One Dress,"['62% Nylon + 38% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/jumpsuits-dresses-more/products/over-in-one-dress?variant=31287740694665,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['The wrap dress gets a refresh with clean, asymmetrical style lines, snap fastenings, and an adjustable belt. Wear it relaxed as a layering piece, cinched at the waist for effortless, all-day style, or open as a ""vest."" Super-soft technical stretch fabric means you\'ll be extra comfy no matter how you wear it. It\'s a perfect work outfit, travel outfit, or anything outfit, really.\n\nWe designed this as part of our Carry On Capsule — it\'s everything you need for a carry-on trip, from tops and bottoms and this dress. Shop the whole collection here, and use code CARRYON for a deal on the whole collection.\nThis dress fits oversized, consider sizing down for a slimmer fit.']"
Pack It Up Pant,"['73% Nylon, 27% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['CLOUD'],,https://www.thisisaday.com/collections/bottoms/products/pack-it-up?variant=31287663853705,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CLOUD': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A chic jogger-style pant with elasticated waistband and ankle cuffs. High-waisted with side pockets provide form and function. Plus, they're crafted in our technical fabric that's breathable, quick-drying, sweat-wicking, UV-protective and wrinkle-resistant. In other words, they're perfect.\n\nStyle with the simple essentials of Plant Life, or dress them up for a day of work with the bestselling That's A Wrap Top.""]"
Dream Harder Tank,"['73% Nylon, 27% Elastane.\n100% vegan materials.\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['WHITE'],$88,https://www.thisisaday.com/collections/best-for-petites/products/dream-harder-tank?variant=31287777329289,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'WHITE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""This minimalist tank one-ups silk by being just as soft + light — but it's also easy to care for, quick-drying + wrinkle-free. With a scoop neckline, racerback and technical fabric, it's one of our travel heroes.\n\nPair it with our Easy Days Pant for a smart travel look, or the Crop & Roll Legging for your next Pilates class.""]"
Straight Up Pant,"['73% Recycled Nylon. 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['MIDNIGHT'],,https://www.thisisaday.com/collections/bottoms/products/straight-up-pant?variant=31903152504969,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MIDNIGHT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Every woman needs a good pair of trousers. They should be comfortable, easy to care for and look good — because a lot of suiting isn't and doesn't. The Straight Up Pants are high-waisted, straight-leg pants with an elastic waist and high-low hem, crafted in a soft, flexible fabric you'll dream about.\nThis pant fits small, consider sizing up for a more relaxed fit ""]"
Mock Up Top,"['60% Lyocell. 40% Merino Wool.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['TAUPE'],,https://www.thisisaday.com/collections/blouses-tops/products/seasonless-merino-mock-up-top?variant=31903195889801,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'TAUPE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A soft, contrast-ribbed knit with a slim fit and long sleeves, finished with our riff on a boatneck neckline. Crafted from eco-friendly materials — LENZING™'s lyocell is made with REFIBRA™ technology to combine cellulose from beechwood trees and upcycled cotton in a closed-loop system, then it's spun with super soft merino wool to create our Seasonless Merino. Comes in a variety of neutrals and pairs perfectly with our All Day Suiting, any of our pants and any of your jeans.\nThis top is high stretch but comes up small, consider sizing up if you prefer a looser fit.""]"
Like A Boss Sweatshirt,"['Body: 90% Recycled Polyester, 10% Elastane.\nDetail: 100% Polyethylene.\n100% vegan materials.\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MOSS'],$145,https://www.thisisaday.com/collections/sweaters-sweatshirts/products/sweatshirt?variant=31287732469897,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MOSS': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Has a sweatshirt ever been so chic? Didn't think so. Thanks to our breathable, neoprene-like recycled polyester blend, this sweatshirt is ready for running in—and chilling in. It's a perfect cover-up for those late-summer evening bonfires, but tailored enough to wear to the office.\n\nWear it with the Turn It Up Pant to crush a day at the office, or dress it down with our Brakes On Legging for your next flight.\nThis Sweatshirt fits oversized, consider sizing down for a slimmer fit.""]"
Throw & Roll Legging,"['59% Nylon, 41% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['NAVY'],,https://www.thisisaday.com/collections/bottoms/products/throw-roll-legging?variant=32705794080905,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'NAVY': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['The OG lightweight legging that does everything. With Olympic-standard bonded seams and a mid-rise waist. They also feature pockets for your cards and phone.\n\nWear them with the Something Borrowed Shirt (French tuck, obvi) for a casual day at the office, and the Lighten Up Bra for your next yoga class.']"
Like A Glove Bodysuit,"['60% Lyocell. 40% Merino Wool.\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['CHARCOA'],$110,https://www.thisisaday.com/collections/jumpsuits-dresses-more/products/seasonless-merino-like-a-glove-bodysuit?variant=31903353405577,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CHARCOA': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A soft knit bodysuit with a slim fit, elbow-length sleeves, contrast rib and a crewneck. Crafted from eco-friendly materials — LENZING™'s lyocell is made with REFIBRA™ technology to combine cellulose from beechwood trees and upcycled cotton in a closed-loop system, then it's spun with super soft merino wool to create our Seasonless Merino. Comes in a variety of neutrals and pairs perfectly with our All Day Suiting, any of our pants and any of your jeans. (And since you're definitely wondering, there are snaps at the gusset to make bathroom breaks a cinch.)\n ""]"
